"State","Season","Week ending date","Age Category","Sex","Race","Rate","Cumulative Rate","Type"
"RSV-NET","2018-19","2019-05-04","All","All","All","0.1","25.3","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","All","All","0.1","25.2","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","All","All","0.3","25.1","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","All","All","0.3","24.8","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","All","All","0.4","24.5","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","All","All","0.5","24.0","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","All","All","0.7","23.5","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","All","All","0.7","22.9","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","All","All","0.8","22.2","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","All","All","1.1","21.3","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","All","All","1.2","20.2","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","All","All","1.2","19.0","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","All","All","1.4","17.8","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","All","All","1.5","16.4","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","All","All","1.3","15.0","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","All","All","1.4","13.6","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","All","All","1.8","12.3","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","All","All","1.8","10.5","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","All","All","1.7","8.7","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","All","All","1.4","7.0","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","All","All","1.1","5.6","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","All","All","0.9","4.5","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","All","All","0.9","3.6","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","All","All","0.5","2.6","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","All","All","0.5","2.1","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","All","All","0.5","1.6","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","All","All","0.3","1.1","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","All","All","0.3","0.8","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","All","All","0.2","0.5","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","All","All","0.2","0.3","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","All","All","0.1","0.1","Crude Rate"
"RSV-NET","2018-19","2019-05-04","All","All","Hispanic","0.1","29.1","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","All","Hispanic","0.2","29.1","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","All","Hispanic","0.2","28.9","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","All","Hispanic","0.5","28.6","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","All","Hispanic","0.4","28.2","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","All","Hispanic","0.8","27.8","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","All","Hispanic","0.8","27.0","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","All","Hispanic","1.1","26.2","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","All","Hispanic","1.2","25.1","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","All","Hispanic","1.6","23.9","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","All","Hispanic","2.0","22.4","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","All","Hispanic","1.7","20.4","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","All","Hispanic","1.8","18.7","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","All","Hispanic","2.0","16.9","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","All","Hispanic","1.5","14.8","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","All","Hispanic","1.3","13.3","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","All","Hispanic","2.1","12.0","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","All","Hispanic","1.6","9.9","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","All","Hispanic","1.6","8.3","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","All","Hispanic","1.1","6.7","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","All","Hispanic","1.2","5.6","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","All","Hispanic","0.9","4.4","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","All","Hispanic","0.8","3.5","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","All","Hispanic","0.6","2.6","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","All","Hispanic","0.4","2.0","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","All","Hispanic","0.5","1.6","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","All","Hispanic","0.3","1.2","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","All","Hispanic","0.4","0.9","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","All","Hispanic","0.2","0.5","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","All","Hispanic","0.2","0.3","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","All","Hispanic","0.1","0.1","Crude Rate"
"RSV-NET","2018-19","2019-05-04","All","All","A/PI, non-Hispanic","0.0","16.8","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","All","A/PI, non-Hispanic","0.0","16.8","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","All","A/PI, non-Hispanic","0.3","16.8","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","All","A/PI, non-Hispanic","0.1","16.5","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","All","A/PI, non-Hispanic","0.5","16.3","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","All","A/PI, non-Hispanic","0.3","15.8","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","All","A/PI, non-Hispanic","0.4","15.5","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","All","A/PI, non-Hispanic","0.5","15.0","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","All","A/PI, non-Hispanic","0.7","14.6","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","All","A/PI, non-Hispanic","0.6","13.9","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","All","A/PI, non-Hispanic","0.6","13.3","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","All","A/PI, non-Hispanic","1.0","12.7","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","All","A/PI, non-Hispanic","1.4","11.8","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","All","A/PI, non-Hispanic","1.4","10.4","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","All","A/PI, non-Hispanic","0.8","9.0","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","All","A/PI, non-Hispanic","1.2","8.2","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","All","A/PI, non-Hispanic","1.0","7.0","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","All","A/PI, non-Hispanic","0.9","6.0","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","All","A/PI, non-Hispanic","1.0","5.1","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","All","A/PI, non-Hispanic","0.7","4.1","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","All","A/PI, non-Hispanic","0.5","3.4","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","All","A/PI, non-Hispanic","0.7","2.9","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","All","A/PI, non-Hispanic","0.7","2.2","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","All","A/PI, non-Hispanic","0.3","1.5","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","All","A/PI, non-Hispanic","0.4","1.3","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","All","A/PI, non-Hispanic","0.2","0.9","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","All","A/PI, non-Hispanic","0.1","0.7","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","All","A/PI, non-Hispanic","0.2","0.7","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","All","A/PI, non-Hispanic","0.3","0.4","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","All","A/PI, non-Hispanic","0.2","0.2","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","All","A/PI, non-Hispanic","0.0","0.0","Crude Rate"
"RSV-NET","2018-19","2019-05-04","All","All","AI/AN, non-Hispanic","0.0","38.3","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","All","AI/AN, non-Hispanic","0.0","38.3","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","All","AI/AN, non-Hispanic","0.7","38.3","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","All","AI/AN, non-Hispanic","1.4","37.7","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","All","AI/AN, non-Hispanic","0.0","36.3","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","All","AI/AN, non-Hispanic","0.7","36.3","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","All","AI/AN, non-Hispanic","1.4","35.6","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","All","AI/AN, non-Hispanic","2.1","34.2","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","All","AI/AN, non-Hispanic","6.8","32.2","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","All","AI/AN, non-Hispanic","0.7","25.3","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","All","AI/AN, non-Hispanic","2.7","24.7","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","All","AI/AN, non-Hispanic","2.1","21.9","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","All","AI/AN, non-Hispanic","2.7","19.9","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","All","AI/AN, non-Hispanic","2.1","17.1","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","All","AI/AN, non-Hispanic","0.7","15.1","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","All","AI/AN, non-Hispanic","2.7","14.4","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","All","AI/AN, non-Hispanic","2.7","11.6","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","All","AI/AN, non-Hispanic","2.1","8.9","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","All","AI/AN, non-Hispanic","0.0","6.8","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","All","AI/AN, non-Hispanic","0.0","6.8","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","All","AI/AN, non-Hispanic","1.4","6.8","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","All","AI/AN, non-Hispanic","2.1","5.5","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","All","AI/AN, non-Hispanic","1.4","3.4","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","All","AI/AN, non-Hispanic","1.4","2.1","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","All","AI/AN, non-Hispanic","0.0","0.7","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","All","AI/AN, non-Hispanic","0.7","0.7","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","All","AI/AN, non-Hispanic","0.0","0.0","Crude Rate"
"RSV-NET","2018-19","2019-05-04","All","All","Black, non-Hispanic","0.1","27.9","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","All","Black, non-Hispanic","0.2","27.7","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","All","Black, non-Hispanic","0.3","27.6","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","All","Black, non-Hispanic","0.4","27.3","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","All","Black, non-Hispanic","0.5","26.9","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","All","Black, non-Hispanic","0.4","26.5","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","All","Black, non-Hispanic","0.3","26.1","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","All","Black, non-Hispanic","0.5","25.8","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","All","Black, non-Hispanic","0.6","25.3","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","All","Black, non-Hispanic","0.7","24.7","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","All","Black, non-Hispanic","1.0","24.0","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","All","Black, non-Hispanic","1.2","23.0","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","All","Black, non-Hispanic","0.9","21.9","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","All","Black, non-Hispanic","1.1","20.9","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","All","Black, non-Hispanic","1.4","19.8","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","All","Black, non-Hispanic","1.4","18.4","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","All","Black, non-Hispanic","1.9","17.1","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","All","Black, non-Hispanic","1.9","15.1","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","All","Black, non-Hispanic","1.9","13.3","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","All","Black, non-Hispanic","2.0","11.4","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","All","Black, non-Hispanic","1.4","9.4","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","All","Black, non-Hispanic","1.3","8.0","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","All","Black, non-Hispanic","1.5","6.8","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","All","Black, non-Hispanic","0.9","5.3","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","All","Black, non-Hispanic","1.0","4.4","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","All","Black, non-Hispanic","0.9","3.5","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","All","Black, non-Hispanic","0.6","2.6","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","All","Black, non-Hispanic","0.7","2.0","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","All","Black, non-Hispanic","0.6","1.3","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","All","Black, non-Hispanic","0.5","0.7","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","All","Black, non-Hispanic","0.3","0.3","Crude Rate"
"RSV-NET","2018-19","2019-05-04","All","All","White, non-Hispanic","0.1","21.8","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","All","White, non-Hispanic","0.1","21.7","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","All","White, non-Hispanic","0.2","21.6","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","All","White, non-Hispanic","0.3","21.4","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","All","White, non-Hispanic","0.4","21.0","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","All","White, non-Hispanic","0.4","20.6","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","All","White, non-Hispanic","0.8","20.3","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","All","White, non-Hispanic","0.6","19.5","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","All","White, non-Hispanic","0.7","18.9","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","All","White, non-Hispanic","1.1","18.2","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","All","White, non-Hispanic","1.0","17.1","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","All","White, non-Hispanic","1.1","16.1","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","All","White, non-Hispanic","1.2","15.1","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","All","White, non-Hispanic","1.2","13.9","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","All","White, non-Hispanic","1.3","12.6","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","All","White, non-Hispanic","1.3","11.4","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","All","White, non-Hispanic","1.5","10.1","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","All","White, non-Hispanic","1.7","8.6","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","All","White, non-Hispanic","1.6","6.8","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","All","White, non-Hispanic","1.2","5.2","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","All","White, non-Hispanic","1.0","4.0","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","All","White, non-Hispanic","0.7","3.0","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","All","White, non-Hispanic","0.7","2.3","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","All","White, non-Hispanic","0.3","1.6","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","All","White, non-Hispanic","0.4","1.2","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","All","White, non-Hispanic","0.3","0.9","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","All","White, non-Hispanic","0.2","0.5","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","All","White, non-Hispanic","0.1","0.3","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","All","White, non-Hispanic","0.1","0.2","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","All","White, non-Hispanic","0.1","0.1","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","All","White, non-Hispanic","0.1","0.1","Crude Rate"
"RSV-NET","2018-19","2019-05-04","All","Female","All","0.1","24.5","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","Female","All","0.1","24.5","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","Female","All","0.3","24.4","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","Female","All","0.3","24.1","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","Female","All","0.5","23.8","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","Female","All","0.5","23.3","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","Female","All","0.7","22.8","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","Female","All","0.6","22.1","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","Female","All","0.9","21.5","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","Female","All","1.1","20.6","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","Female","All","1.1","19.5","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","Female","All","1.2","18.4","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","Female","All","1.4","17.1","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","Female","All","1.3","15.8","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","Female","All","1.3","14.4","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","Female","All","1.4","13.1","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","Female","All","1.6","11.8","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","Female","All","1.8","10.1","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","Female","All","1.7","8.3","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","Female","All","1.4","6.7","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","Female","All","1.1","5.3","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","Female","All","0.9","4.2","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","Female","All","0.9","3.3","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","Female","All","0.5","2.4","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","Female","All","0.5","2.0","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","Female","All","0.4","1.5","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","Female","All","0.3","1.1","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","Female","All","0.3","0.8","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","Female","All","0.3","0.5","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","Female","All","0.2","0.3","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","Female","All","0.1","0.1","Crude Rate"
"RSV-NET","2018-19","2019-05-04","All","Male","All","0.1","26.0","Crude Rate"
"RSV-NET","2018-19","2019-04-27","All","Male","All","0.2","25.9","Crude Rate"
"RSV-NET","2018-19","2019-04-20","All","Male","All","0.2","25.8","Crude Rate"
"RSV-NET","2018-19","2019-04-13","All","Male","All","0.4","25.5","Crude Rate"
"RSV-NET","2018-19","2019-04-06","All","Male","All","0.4","25.1","Crude Rate"
"RSV-NET","2018-19","2019-03-30","All","Male","All","0.4","24.7","Crude Rate"
"RSV-NET","2018-19","2019-03-23","All","Male","All","0.7","24.3","Crude Rate"
"RSV-NET","2018-19","2019-03-16","All","Male","All","0.8","23.7","Crude Rate"
"RSV-NET","2018-19","2019-03-09","All","Male","All","0.8","22.9","Crude Rate"
"RSV-NET","2018-19","2019-03-02","All","Male","All","1.1","22.1","Crude Rate"
"RSV-NET","2018-19","2019-02-23","All","Male","All","1.3","21.0","Crude Rate"
"RSV-NET","2018-19","2019-02-16","All","Male","All","1.2","19.7","Crude Rate"
"RSV-NET","2018-19","2019-02-09","All","Male","All","1.4","18.5","Crude Rate"
"RSV-NET","2018-19","2019-02-02","All","Male","All","1.6","17.1","Crude Rate"
"RSV-NET","2018-19","2019-01-26","All","Male","All","1.3","15.5","Crude Rate"
"RSV-NET","2018-19","2019-01-19","All","Male","All","1.4","14.1","Crude Rate"
"RSV-NET","2018-19","2019-01-12","All","Male","All","1.9","12.8","Crude Rate"
"RSV-NET","2018-19","2019-01-05","All","Male","All","1.8","10.9","Crude Rate"
"RSV-NET","2018-19","2018-12-29","All","Male","All","1.7","9.1","Crude Rate"
"RSV-NET","2018-19","2018-12-22","All","Male","All","1.5","7.4","Crude Rate"
"RSV-NET","2018-19","2018-12-15","All","Male","All","1.2","5.9","Crude Rate"
"RSV-NET","2018-19","2018-12-08","All","Male","All","0.9","4.7","Crude Rate"
"RSV-NET","2018-19","2018-12-01","All","Male","All","1.0","3.8","Crude Rate"
"RSV-NET","2018-19","2018-11-24","All","Male","All","0.6","2.8","Crude Rate"
"RSV-NET","2018-19","2018-11-17","All","Male","All","0.5","2.2","Crude Rate"
"RSV-NET","2018-19","2018-11-10","All","Male","All","0.6","1.7","Crude Rate"
"RSV-NET","2018-19","2018-11-03","All","Male","All","0.3","1.1","Crude Rate"
"RSV-NET","2018-19","2018-10-27","All","Male","All","0.3","0.8","Crude Rate"
"RSV-NET","2018-19","2018-10-20","All","Male","All","0.2","0.5","Crude Rate"
"RSV-NET","2018-19","2018-10-13","All","Male","All","0.2","0.3","Crude Rate"
"RSV-NET","2018-19","2018-10-06","All","Male","All","0.1","0.1","Crude Rate"
"Utah","2018-19","2019-05-04","≥85 years","All","All","0.0","108.5","Crude Rate"
"Utah","2018-19","2019-04-27","≥85 years","All","All","7.2","108.5","Crude Rate"
"Utah","2018-19","2019-04-20","≥85 years","All","All","0.0","101.3","Crude Rate"
"Utah","2018-19","2019-04-13","≥85 years","All","All","0.0","101.3","Crude Rate"
"Utah","2018-19","2019-04-06","≥85 years","All","All","0.0","101.3","Crude Rate"
"Utah","2018-19","2019-03-30","≥85 years","All","All","0.0","101.3","Crude Rate"
"Utah","2018-19","2019-03-23","≥85 years","All","All","0.0","101.3","Crude Rate"
"Utah","2018-19","2019-03-16","≥85 years","All","All","7.2","101.3","Crude Rate"
"Utah","2018-19","2019-03-09","≥85 years","All","All","21.7","94.0","Crude Rate"
"Utah","2018-19","2019-03-02","≥85 years","All","All","7.2","72.3","Crude Rate"
"Utah","2018-19","2019-02-23","≥85 years","All","All","0.0","65.1","Crude Rate"
"Utah","2018-19","2019-02-16","≥85 years","All","All","7.2","65.1","Crude Rate"
"Utah","2018-19","2019-02-09","≥85 years","All","All","7.2","57.9","Crude Rate"
"Utah","2018-19","2019-02-02","≥85 years","All","All","7.2","50.6","Crude Rate"
"Utah","2018-19","2019-01-26","≥85 years","All","All","7.2","43.4","Crude Rate"
"Utah","2018-19","2019-01-19","≥85 years","All","All","7.2","36.2","Crude Rate"
"Utah","2018-19","2019-01-12","≥85 years","All","All","14.5","28.9","Crude Rate"
"Utah","2018-19","2019-01-05","≥85 years","All","All","14.5","14.5","Crude Rate"
"Utah","2018-19","2018-12-29","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-12-22","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-12-15","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-12-08","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-12-01","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-11-24","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-11-17","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-11-10","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-11-03","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-10-27","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-10-20","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-10-13","≥85 years","All","All","0.0","0.0","Crude Rate"
"Utah","2018-19","2018-10-06","≥85 years","All","All","0.0","0.0","Crude Rate"
"Tennessee","2018-19","2019-05-04","≥85 years","All","All","0.0","160.4","Crude Rate"
"Tennessee","2018-19","2019-04-27","≥85 years","All","All","0.0","160.4","Crude Rate"
"Tennessee","2018-19","2019-04-20","≥85 years","All","All","0.0","160.4","Crude Rate"
"Tennessee","2018-19","2019-04-13","≥85 years","All","All","4.1","160.4","Crude Rate"
"Tennessee","2018-19","2019-04-06","≥85 years","All","All","8.2","156.3","Crude Rate"
"Tennessee","2018-19","2019-03-30","≥85 years","All","All","4.1","148.1","Crude Rate"
"Tennessee","2018-19","2019-03-23","≥85 years","All","All","12.3","144.0","Crude Rate"
"Tennessee","2018-19","2019-03-16","≥85 years","All","All","4.1","131.6","Crude Rate"
"Tennessee","2018-19","2019-03-09","≥85 years","All","All","4.1","127.5","Crude Rate"
"Tennessee","2018-19","2019-03-02","≥85 years","All","All","4.1","123.4","Crude Rate"
"Tennessee","2018-19","2019-02-23","≥85 years","All","All","0.0","119.3","Crude Rate"
"Tennessee","2018-19","2019-02-16","≥85 years","All","All","0.0","119.3","Crude Rate"
"Tennessee","2018-19","2019-02-09","≥85 years","All","All","0.0","119.3","Crude Rate"
"Tennessee","2018-19","2019-02-02","≥85 years","All","All","8.2","119.3","Crude Rate"
"Tennessee","2018-19","2019-01-26","≥85 years","All","All","4.1","111.1","Crude Rate"
"Tennessee","2018-19","2019-01-19","≥85 years","All","All","12.3","106.9","Crude Rate"
"Tennessee","2018-19","2019-01-12","≥85 years","All","All","8.2","94.6","Crude Rate"
