"State","Season","Week ending date","Age Category","Sex","Race","Rate Type","Weekly Rate","Cumulative Rate"
"OH","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","1.3","190.5"
"OH","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","2.8","189.2"
"OH","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","2.4","186.5"
"OH","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","2.6","184.1"
"OH","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","3.0","181.4"
"OH","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","3.4","178.4"
"OH","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","3.0","175.1"
"OH","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","1.9","172.1"
"OH","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","1.9","170.2"
"OH","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","2.1","168.3"
"OH","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","1.9","166.2"
"OH","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","2.1","164.3"
"OH","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","4.0","162.2"
"OH","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","2.0","158.2"
"OH","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","3.3","156.2"
"OH","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","3.1","152.9"
"OH","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","6.3","149.8"
"OH","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","7.3","143.6"
"OH","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","9.5","136.3"
"OH","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","8.4","126.8"
"OH","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","8.6","118.4"
"OH","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","10.8","109.8"
"OH","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","10.0","99.0"
"OH","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","13.0","89.0"
"OH","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","12.6","76.0"
"OH","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","13.1","63.4"
"OH","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","13.0","50.3"
"OH","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","10.0","37.3"
"OH","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","9.0","27.3"
"OH","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","6.3","18.3"
"OH","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","4.6","12.0"
"OH","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","4.4","7.4"
"OH","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","3.0","3.0"
"NY","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","13.7","804.6"
"NY","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","14.4","790.9"
"NY","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","14.1","776.4"
"NY","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","12.9","762.3"
"NY","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","12.2","749.4"
"NY","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","11.0","737.3"
"NY","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","9.9","726.3"
"NY","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","8.8","716.4"
"NY","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","6.9","707.5"
"NY","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","4.3","700.6"
"NY","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","1.7","696.3"
"NY","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","1.9","694.7"
"NY","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","2.1","692.7"
"NY","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","1.7","690.6"
"NY","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","1.4","688.9"
"NY","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","2.0","687.5"
"NY","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","3.6","685.5"
"NY","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","4.3","681.9"
"NY","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","6.9","677.6"
"NY","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","9.2","670.7"
"NY","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","9.0","661.5"
"NY","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","12.7","652.5"
"NY","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","11.8","639.9"
"NY","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","14.9","628.0"
"NY","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","15.2","613.1"
"NY","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","14.6","598.0"
"NY","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","12.7","583.4"
"NY","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","13.7","570.8"
"NY","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","9.1","557.0"
"NY","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","10.3","548.0"
"NY","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","12.4","537.7"
"NY","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","13.5","525.3"
"NY","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","11.3","511.8"
"NY","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","16.8","500.5"
"NY","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","22.6","483.6"
"NY","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","27.1","461.1"
"NY","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","34.7","434.0"
"NY","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","43.1","399.2"
"NY","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","50.1","356.2"
"NY","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","49.7","306.0"
"NY","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","53.0","256.4"
"NY","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","44.3","203.4"
"NY","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","40.0","159.1"
"NY","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","33.3","119.1"
"NY","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","26.0","85.8"
"NY","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","16.2","59.8"
"NY","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","14.4","43.6"
"NY","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","8.7","29.1"
"NY","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","5.3","20.4"
"NY","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","5.4","15.2"
"NY","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","4.9","9.8"
"NY","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","2.4","4.9"
"NY","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","2.5","2.5"
"NM","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","16.3","845.1"
"NM","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","11.4","828.8"
"NM","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","11.2","817.4"
"NM","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","11.0","806.2"
"NM","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","15.3","795.2"
"NM","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","16.7","779.9"
"NM","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","17.9","763.3"
"NM","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","13.6","745.3"
"NM","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","10.2","731.7"
"NM","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","5.5","721.5"
"NM","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","4.1","716.0"
"NM","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","3.9","711.9"
"NM","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","4.5","708.1"
"NM","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","2.4","703.6"
"NM","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","3.7","701.2"
"NM","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","3.7","697.5"
"NM","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","4.7","693.8"
"NM","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","6.3","689.1"
"NM","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","5.9","682.8"
"NM","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","10.0","676.9"
"NM","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","5.9","667.0"
"NM","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","7.5","661.1"
"NM","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","10.0","653.5"
"NM","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","7.9","643.5"
"NM","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","6.1","635.6"
"NM","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","6.5","629.5"
"NM","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","5.9","623.0"
"NM","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","6.5","617.1"
"NM","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","6.3","610.6"
"NM","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","7.3","604.3"
"NM","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","6.1","596.9"
"NM","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","7.7","590.8"
"NM","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","13.8","583.1"
"NM","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","14.5","569.2"
"NM","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","13.2","554.8"
"NM","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","19.5","541.5"
"NM","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","26.1","522.0"
"NM","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","29.5","495.9"
"NM","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","37.3","466.4"
"NM","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","32.6","429.2"
"NM","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","35.4","396.6"
"NM","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","31.6","361.2"
"NM","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","40.9","329.6"
"NM","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","38.7","288.7"
"NM","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","47.6","250.0"
"NM","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","37.7","202.4"
"NM","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","38.5","164.7"
"NM","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","35.8","126.2"
"NM","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","31.4","90.4"
"NM","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","24.0","59.0"
"NM","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","18.5","35.0"
"NM","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","10.8","16.5"
"NM","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","5.7","5.7"
"MN","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","13.6","649.1"
"MN","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","13.1","635.6"
"MN","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","12.9","622.5"
"MN","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","12.3","609.6"
"MN","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","10.0","597.3"
"MN","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","12.4","587.3"
"MN","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","12.4","574.9"
"MN","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","8.7","562.6"
"MN","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","7.3","553.8"
"MN","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","4.4","546.5"
"MN","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","4.7","542.1"
"MN","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","1.4","537.4"
"MN","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","2.2","535.9"
"MN","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","1.8","533.7"
"MN","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","1.7","532.0"
"MN","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","2.0","530.3"
"MN","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","3.2","528.2"
"MN","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","3.8","525.0"
"MN","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","5.1","521.2"
"MN","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","7.0","516.1"
"MN","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","8.1","509.1"
"MN","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","10.2","501.0"
"MN","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","13.6","490.8"
"MN","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","14.1","477.3"
"MN","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","19.7","463.2"
"MN","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","16.3","443.5"
"MN","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","13.5","427.2"
"MN","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","11.9","413.8"
"MN","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","9.7","401.9"
"MN","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","7.3","392.2"
"MN","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","5.5","384.9"
"MN","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","6.6","379.4"
"MN","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","5.2","372.8"
"MN","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","8.1","367.6"
"MN","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","8.4","359.5"
"MN","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","8.3","351.1"
"MN","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","9.7","342.8"
"MN","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","11.4","333.1"
"MN","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","13.3","321.8"
"MN","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","16.4","308.5"
"MN","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","17.1","292.0"
"MN","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","20.2","274.9"
"MN","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","28.3","254.7"
"MN","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","30.0","226.4"
"MN","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","34.2","196.4"
"MN","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","37.7","162.2"
"MN","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","33.5","124.5"
"MN","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","25.4","91.0"
"MN","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","18.9","65.5"
"MN","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","16.3","46.6"
"MN","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","11.5","30.4"
"MN","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","11.3","18.8"
"MN","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","7.5","7.5"
"MI","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","15.1","700.1"
"MI","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","11.2","685.0"
"MI","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","11.0","673.8"
"MI","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","11.0","662.8"
"MI","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","10.4","651.8"
"MI","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","9.8","641.4"
"MI","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","10.4","631.7"
"MI","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","9.1","621.3"
"MI","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","7.7","612.2"
"MI","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","4.8","604.5"
"MI","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","4.2","599.7"
"MI","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","1.9","595.6"
"MI","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","1.2","593.7"
"MI","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","1.0","592.4"
"MI","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","1.7","591.4"
"MI","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","1.5","589.7"
"MI","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","2.7","588.3"
"MI","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","4.2","585.6"
"MI","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","3.7","581.4"
"MI","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","7.7","577.7"
"MI","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","11.8","570.0"
"MI","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","14.9","558.2"
"MI","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","14.5","543.3"
"MI","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","27.8","528.7"
"MI","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","35.1","500.9"
"MI","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","41.9","465.9"
"MI","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","32.6","423.9"
"MI","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","22.0","391.4"
"MI","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","11.2","369.4"
"MI","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","9.8","358.2"
"MI","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","6.8","348.4"
"MI","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","5.8","341.6"
"MI","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","6.0","335.8"
"MI","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","4.6","329.7"
"MI","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","7.9","325.2"
"MI","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","10.0","317.3"
"MI","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","9.5","307.3"
"MI","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","14.3","297.8"
"MI","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","19.7","283.5"
"MI","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","19.5","263.7"
"MI","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","18.7","244.2"
"MI","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","28.4","225.6"
"MI","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","31.7","197.1"
"MI","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","26.4","165.4"
"MI","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","26.4","139.0"
"MI","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","28.6","112.7"
"MI","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","26.6","84.0"
"MI","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","17.0","57.5"
"MI","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","13.3","40.5"
"MI","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","10.8","27.2"
"MI","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","7.3","16.4"
"MI","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","5.0","9.1"
"MI","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","4.2","4.2"
"MD","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","11.2","705.9"
"MD","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","12.3","694.7"
"MD","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","12.1","682.5"
"MD","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","12.8","670.4"
"MD","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","12.5","657.6"
"MD","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","12.7","645.1"
"MD","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","11.6","632.4"
"MD","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","10.4","620.8"
"MD","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","7.3","610.4"
"MD","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","4.7","603.1"
"MD","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","3.2","598.5"
"MD","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","2.2","595.3"
"MD","2020-21","2021-07-10","≥18 years (Adults)","Male","All","Observed","2.1","593.1"
"MD","2020-21","2021-07-03","≥18 years (Adults)","Male","All","Observed","1.1","591.0"
"MD","2020-21","2021-06-26","≥18 years (Adults)","Male","All","Observed","1.1","589.9"
"MD","2020-21","2021-06-19","≥18 years (Adults)","Male","All","Observed","2.0","588.8"
"MD","2020-21","2021-06-12","≥18 years (Adults)","Male","All","Observed","2.2","586.8"
"MD","2020-21","2021-06-05","≥18 years (Adults)","Male","All","Observed","2.9","584.6"
"MD","2020-21","2021-05-29","≥18 years (Adults)","Male","All","Observed","3.9","581.7"
"MD","2020-21","2021-05-22","≥18 years (Adults)","Male","All","Observed","5.1","577.8"
"MD","2020-21","2021-05-15","≥18 years (Adults)","Male","All","Observed","6.6","572.7"
"MD","2020-21","2021-05-08","≥18 years (Adults)","Male","All","Observed","10.4","566.1"
"MD","2020-21","2021-05-01","≥18 years (Adults)","Male","All","Observed","12.2","555.7"
"MD","2020-21","2021-04-24","≥18 years (Adults)","Male","All","Observed","15.7","543.5"
"MD","2020-21","2021-04-17","≥18 years (Adults)","Male","All","Observed","18.2","527.8"
"MD","2020-21","2021-04-10","≥18 years (Adults)","Male","All","Observed","19.8","509.6"
"MD","2020-21","2021-04-03","≥18 years (Adults)","Male","All","Observed","18.8","489.8"
"MD","2020-21","2021-03-27","≥18 years (Adults)","Male","All","Observed","14.2","471.0"
"MD","2020-21","2021-03-20","≥18 years (Adults)","Male","All","Observed","14.1","456.8"
"MD","2020-21","2021-03-13","≥18 years (Adults)","Male","All","Observed","11.2","442.8"
"MD","2020-21","2021-03-06","≥18 years (Adults)","Male","All","Observed","10.6","431.5"
"MD","2020-21","2021-02-27","≥18 years (Adults)","Male","All","Observed","13.4","420.9"
"MD","2020-21","2021-02-20","≥18 years (Adults)","Male","All","Observed","12.5","407.6"
"MD","2020-21","2021-02-13","≥18 years (Adults)","Male","All","Observed","14.5","395.1"
"MD","2020-21","2021-02-06","≥18 years (Adults)","Male","All","Observed","18.2","380.6"
"MD","2020-21","2021-01-30","≥18 years (Adults)","Male","All","Observed","20.2","362.4"
"MD","2020-21","2021-01-23","≥18 years (Adults)","Male","All","Observed","24.8","342.3"
"MD","2020-21","2021-01-16","≥18 years (Adults)","Male","All","Observed","27.3","317.5"
"MD","2020-21","2021-01-09","≥18 years (Adults)","Male","All","Observed","30.1","290.2"
"MD","2020-21","2021-01-02","≥18 years (Adults)","Male","All","Observed","26.8","260.1"
"MD","2020-21","2020-12-26","≥18 years (Adults)","Male","All","Observed","29.2","233.3"
"MD","2020-21","2020-12-19","≥18 years (Adults)","Male","All","Observed","27.2","204.1"
"MD","2020-21","2020-12-12","≥18 years (Adults)","Male","All","Observed","25.5","177.0"
"MD","2020-21","2020-12-05","≥18 years (Adults)","Male","All","Observed","25.8","151.4"
"MD","2020-21","2020-11-28","≥18 years (Adults)","Male","All","Observed","27.3","125.6"
"MD","2020-21","2020-11-21","≥18 years (Adults)","Male","All","Observed","25.8","98.4"
"MD","2020-21","2020-11-14","≥18 years (Adults)","Male","All","Observed","18.6","72.5"
"MD","2020-21","2020-11-07","≥18 years (Adults)","Male","All","Observed","13.9","53.9"
"MD","2020-21","2020-10-31","≥18 years (Adults)","Male","All","Observed","9.7","40.0"
"MD","2020-21","2020-10-24","≥18 years (Adults)","Male","All","Observed","9.1","30.3"
"MD","2020-21","2020-10-17","≥18 years (Adults)","Male","All","Observed","7.1","21.1"
"MD","2020-21","2020-10-10","≥18 years (Adults)","Male","All","Observed","7.5","14.0"
"MD","2020-21","2020-10-03","≥18 years (Adults)","Male","All","Observed","6.5","6.5"
"IA","2020-21","2021-10-02","≥18 years (Adults)","Male","All","Observed","12.0","835.4"
"IA","2020-21","2021-09-25","≥18 years (Adults)","Male","All","Observed","12.0","823.3"
"IA","2020-21","2021-09-18","≥18 years (Adults)","Male","All","Observed","24.1","811.3"
"IA","2020-21","2021-09-11","≥18 years (Adults)","Male","All","Observed","20.1","787.2"
"IA","2020-21","2021-09-04","≥18 years (Adults)","Male","All","Observed","22.1","767.1"
"IA","2020-21","2021-08-28","≥18 years (Adults)","Male","All","Observed","24.1","745.0"
"IA","2020-21","2021-08-21","≥18 years (Adults)","Male","All","Observed","24.1","720.9"
"IA","2020-21","2021-08-14","≥18 years (Adults)","Male","All","Observed","36.1","696.8"
"IA","2020-21","2021-08-07","≥18 years (Adults)","Male","All","Observed","20.1","660.7"
"IA","2020-21","2021-07-31","≥18 years (Adults)","Male","All","Observed","10.0","640.6"
"IA","2020-21","2021-07-24","≥18 years (Adults)","Male","All","Observed","10.0","630.5"
"IA","2020-21","2021-07-17","≥18 years (Adults)","Male","All","Observed","4.0","620.5"
